State,District,District_Id,Temprature,Year,Rainfall,Season,Crop,Crop_Id,Area,Production
Karnataka,Tumkur,26,30,2000,113,Kharif     ,Moong(Green Gram),13,1399,558
Karnataka,Tumkur,26,27,2001,113,Kharif     ,Other Kharif pulses,37,2131,447
Karnataka,Tumkur,26,31,2002,123,Kharif     ,Ragi,15,2882,4528
Karnataka,Tumkur,26,27,2003,117,Kharif     ,Rice,0,116820,330487
Karnataka,Tumkur,26,31,2004,112,Kharif     ,Sesamum,23,844,251
Karnataka,Tumkur,26,31,2005,126,Kharif     ,Small millets,22,4766,4925
Karnataka,Tumkur,26,27,2006,121,Kharif     ,Sunflower,17,721,767
Karnataka,Tumkur,26,27,2007,126,Kharif     ,Urad,21,4172,1795
Karnataka,Tumkur,26,25,2008,130,Rabi       ,Gram,28,73,22
Karnataka,Tumkur,26,26,2009,119,Whole Year ,Banana,3,2600,110440
Karnataka,Tumkur,26,27,2000,118,Whole Year ,Cashewnut,4,12,4
Karnataka,Tumkur,26,29,2001,125,Whole Year ,Coconut ,6,1049,15800
Karnataka,Tumkur,26,27,2002,127,Whole Year ,Coriander,7,7,3
Karnataka,Tumkur,26,30,2003,119,Whole Year ,Dry chillies,9,703,871
Karnataka,Tumkur,26,28,2004,121,Whole Year ,Onion,14,71,687
Karnataka,Tumkur,26,27,2005,127,Whole Year ,Sugarcane,16,17231,1596624
Karnataka,Tumkur,26,27,2006,128,Whole Year ,Sweet potato,18,56,847
Karnataka,Tumkur,26,29,2007,118,Whole Year ,Tapioca,19,2345,96773
Karnataka,Tumkur,26,30,2008,116,Whole Year ,Turmeric,20,466,2554
Karnataka,Tumkur,26,29,2009,122,Kharif     ,Arhar/Tur,1,1625,740
Karnataka,Tumkur,26,27,2009,114,Kharif     ,Bajra,2,4913,3023
Karnataka,Tumkur,26,29,2010,126,Kharif     ,Castor seed,5,82,32
Karnataka,Tumkur,26,31,2011,118,Kharif     ,Cotton(lint),8,1712,4462
Karnataka,Tumkur,26,28,2012,128,Kharif     ,Groundnut,10,94763,131039
Karnataka,Tumkur,26,27,2013,113,Kharif     ,Horse-gram,24,2140,510
Karnataka,Tumkur,26,27,2014,112,Kharif     ,Jowar,11,1243,882
Karnataka,Tumkur,26,30,2015,110,Kharif     ,Moong(Green Gram),13,912,303
Karnataka,Tumkur,26,26,2016,128,Kharif     ,Other Kharif pulses,37,1332,567
Karnataka,Tumkur,26,27,2017,120,Kharif     ,Ragi,15,2040,1999
Karnataka,Tumkur,26,27,2018,117,Kharif     ,Rice,0,142744,393528
Karnataka,Tumkur,26,28,2009,121,Kharif     ,Sesamum,23,1040,503
Karnataka,Tumkur,26,27,2010,117,Kharif     ,Small millets,22,5109,3779
Karnataka,Tumkur,26,28,2011,124,Kharif     ,Sunflower,17,182,372
Karnataka,Tumkur,26,27,2012,124,Kharif     ,Urad,21,2338,837
Karnataka,Tumkur,26,27,2013,124,Rabi       ,Gram,28,11,3
Karnataka,Tumkur,26,25,2014,114,Rabi       ,Rapeseed &Mustard,38,3,1
Karnataka,Tumkur,26,27,2015,111,Whole Year ,Banana,3,2814,138180
Karnataka,Tumkur,26,29,2016,115,Whole Year ,Cashewnut,4,2,1
Karnataka,Tumkur,26,30,2017,128,Whole Year ,Coconut ,6,897,115
Karnataka,Tumkur,26,28,2018,111,Whole Year ,Coriander,7,17,5
Karnataka,Tumkur,26,30,2009,113,Whole Year ,Dry chillies,9,322,344
Karnataka,Tumkur,26,27,2010,113,Whole Year ,Garlic,52,1,6
Karnataka,Tumkur,26,31,2011,123,Whole Year ,Onion,14,27,216
Karnataka,Tumkur,26,27,2012,117,Whole Year ,Potato,73,1,15
Karnataka,Tumkur,26,31,2013,112,Whole Year ,Sugarcane,16,27263,2584669
Karnataka,Tumkur,26,31,2014,126,Whole Year ,Sweet potato,18,13,271
Karnataka,Tumkur,26,27,2015,121,Whole Year ,Tapioca,19,3415,137852
Karnataka,Tumkur,26,27,2016,126,Whole Year ,Tobacco,25,53,68
Karnataka,Tumkur,26,25,2017,130,Whole Year ,Turmeric,20,422,3268
Karnataka,Tumkur,26,26,2018,119,Kharif     ,Rice,0,111459,366051
Karnataka,Tumkur,26,27,2009,118,Kharif     ,Small millets,22,4901,4669
Karnataka,Tumkur,26,29,2010,125,Whole Year ,Arhar/Tur,1,1330,965
Karnataka,Tumkur,26,27,2011,127,Whole Year ,Bajra,2,3715,2755
Karnataka,Tumkur,26,30,2012,119,Whole Year ,Banana,3,3132,304298
Karnataka,Tumkur,26,28,2013,121,Whole Year ,Cashewnut,4,1,1
Karnataka,Tumkur,26,27,2014,127,Whole Year ,Castor seed,5,73,29
Karnataka,Tumkur,26,27,2015,128,Whole Year ,Coconut ,6,890,153
Karnataka,Tumkur,26,29,2016,118,Whole Year ,Coriander,7,21,7
Karnataka,Tumkur,26,30,2017,116,Whole Year ,Cotton(lint),8,1689,4784
Karnataka,Tumkur,26,29,2018,122,Whole Year ,Dry chillies,9,367,387
Karnataka,Tumkur,26,27,2000,114,Whole Year ,Gram,28,5,2
Karnataka,Tumkur,26,29,2001,126,Whole Year ,Groundnut,10,85314,155702
Karnataka,Tumkur,26,31,2002,118,Whole Year ,Horse-gram,24,2236,1700
Karnataka,Tumkur,26,28,2003,128,Whole Year ,Jowar,11,1043,1052
Karnataka,Tumkur,26,27,2004,113,Whole Year ,Maize,12,193,548
Karnataka,Tumkur,26,27,2005,112,Whole Year ,Moong(Green Gram),13,774,382
Karnataka,Tumkur,26,30,2006,110,Whole Year ,Onion,14,39,340
Karnataka,Tumkur,26,26,2007,128,Whole Year ,Ragi,15,1675,3008
Karnataka,Tumkur,26,27,2008,120,Whole Year ,Sesamum,23,2041,1150
Karnataka,Tumkur,26,27,2009,117,Whole Year ,Sugarcane,16,31014,3174500
Karnataka,Tumkur,26,28,2000,121,Whole Year ,Sunflower,17,193,455
Karnataka,Tumkur,26,27,2001,117,Whole Year ,Sweet potato,18,21,353
Karnataka,Tumkur,26,28,2002,124,Whole Year ,Tapioca,19,4267,179866
Karnataka,Tumkur,26,27,2003,124,Whole Year ,Tobacco,25,53,68
Karnataka,Tumkur,26,27,2004,124,Whole Year ,Turmeric,20,454,4959
Karnataka,Tumkur,26,25,2005,114,Whole Year ,Urad,21,2347,1489
Karnataka,Tumkur,26,27,2006,111,Kharif     ,Rice,0,112148,385914
Karnataka,Tumkur,26,29,2007,115,Kharif     ,Small millets,22,4782,4005
Karnataka,Tumkur,26,30,2008,128,Whole Year ,Arecanut,40,1,2
Karnataka,Tumkur,26,28,2009,111,Whole Year ,Arhar/Tur,1,1616,1924
Karnataka,Tumkur,26,30,2000,113,Whole Year ,Bajra,2,4002,4158
Karnataka,Tumkur,26,27,2001,113,Whole Year ,Banana,3,3106,233272
Karnataka,Tumkur,26,31,2002,123,Whole Year ,Cashewnut,4,12,7
Karnataka,Tumkur,26,27,2003,117,Whole Year ,Castor seed,5,56,22
Karnataka,Tumkur,26,31,2004,112,Whole Year ,Coconut ,6,792,131
Karnataka,Tumkur,26,31,2005,126,Whole Year ,Coriander,7,35,13
Karnataka,Tumkur,26,27,2006,121,Whole Year ,Cotton(lint),8,869,2451
Karnataka,Tumkur,26,27,2007,126,Whole Year ,Dry chillies,9,348,176
Karnataka,Tumkur,26,25,2008,130,Whole Year ,Gram,28,7,2
Karnataka,Tumkur,26,26,2009,119,Whole Year ,Groundnut,10,95738,204788
Karnataka,Tumkur,26,27,2000,118,Whole Year ,Horse-gram,24,2118,828
Karnataka,Tumkur,26,29,2001,125,Whole Year ,Jowar,11,1039,929
Karnataka,Tumkur,26,27,2002,127,Whole Year ,Maize,12,319,850
Karnataka,Tumkur,26,30,2003,119,Whole Year ,Moong(Green Gram),13,674,529
Karnataka,Tumkur,26,28,2004,121,Whole Year ,Onion,14,40,385
Karnataka,Tumkur,26,27,2005,127,Whole Year ,Ragi,15,2373,3924
Karnataka,Tumkur,26,27,2006,128,Whole Year ,Rapeseed &Mustard,38,8,2
Karnataka,Tumkur,26,29,2007,118,Whole Year ,Sesamum,23,1586,926
Karnataka,Tumkur,26,30,2008,116,Whole Year ,Small millets,22,4782,4005
Karnataka,Tumkur,26,29,2009,122,Whole Year ,Sugarcane,16,28227,3278651
Karnataka,Tumkur,26,27,2009,114,Whole Year ,Sunflower,17,2086,4852
Karnataka,Tumkur,26,29,2010,126,Whole Year ,Sweet potato,18,53,720
Karnataka,Tumkur,26,31,2011,118,Whole Year ,Tapioca,19,3650,154041
Karnataka,Tumkur,26,28,2012,128,Whole Year ,Tobacco,25,61,78
Karnataka,Tumkur,26,27,2013,113,Whole Year ,Turmeric,20,347,1856
Karnataka,Tumkur,26,27,2014,112,Whole Year ,Urad,21,2804,2150
Karnataka,Tumkur,26,30,2015,110,Kharif     ,Rice,0,101886,317944
Karnataka,Tumkur,26,26,2016,128,Kharif     ,Small millets,22,4525,3626
Karnataka,Tumkur,26,27,2017,120,Whole Year ,Arecanut,40,3,6
Karnataka,Tumkur,26,27,2018,117,Whole Year ,Arhar/Tur,1,1144,1030
Karnataka,Tumkur,26,28,2009,121,Whole Year ,Bajra,2,5617,6666
Karnataka,Tumkur,26,27,2010,117,Whole Year ,Banana,3,3147,232515
Karnataka,Tumkur,26,28,2011,124,Whole Year ,Cashewnut,4,7,4
Karnataka,Tumkur,26,27,2012,124,Whole Year ,Castor seed,5,35,14
Karnataka,Tumkur,26,27,2013,124,Whole Year ,Coconut ,6,935,117000
Karnataka,Tumkur,26,25,2014,114,Whole Year ,Coriander,7,42,14
Karnataka,Tumkur,26,27,2015,111,Whole Year ,Cotton(lint),8,954,2425
Karnataka,Tumkur,26,29,2016,115,Whole Year ,Dry chillies,9,342,312
Karnataka,Tumkur,26,30,2017,128,Whole Year ,Groundnut,10,97552,146618
Karnataka,Tumkur,26,28,2018,111,Whole Year ,Horse-gram,24,1890,867
Karnataka,Tumkur,26,30,2009,113,Whole Year ,Jowar,11,583,457
Karnataka,Tumkur,26,27,2010,113,Whole Year ,Maize,12,4139,23971
Karnataka,Tumkur,26,31,2011,123,Whole Year ,Moong(Green Gram),13,717,162
Karnataka,Tumkur,26,27,2012,117,Whole Year ,Onion,14,60,567
Karnataka,Tumkur,26,31,2013,112,Whole Year ,Ragi,15,3437,8481
Karnataka,Tumkur,26,31,2014,126,Whole Year ,Sesamum,23,1273,901
Karnataka,Tumkur,26,27,2015,121,Whole Year ,Small millets,22,4525,3626
Karnataka,Tumkur,26,27,2016,126,Whole Year ,Sugarcane,16,24198,2393521
Karnataka,Tumkur,26,25,2017,130,Whole Year ,Sunflower,17,1790,2388
Karnataka,Tumkur,26,26,2018,119,Whole Year ,Sweet potato,18,11,146
Karnataka,Tumkur,26,27,2009,118,Whole Year ,Tapioca,19,2264,78044
Karnataka,Tumkur,26,29,2010,125,Whole Year ,Tobacco,25,75,107
Karnataka,Tumkur,26,27,2011,127,Whole Year ,Turmeric,20,302,1742
Karnataka,Tumkur,26,30,2012,119,Whole Year ,Urad,21,2722,1081
Karnataka,Tumkur,26,28,2013,121,Kharif     ,Rice,0,105177,324984
Karnataka,Tumkur,26,27,2014,127,Kharif     ,Small millets,22,4606,3912
Karnataka,Tumkur,26,27,2015,128,Whole Year ,Arecanut,40,4,8
Karnataka,Tumkur,26,29,2016,118,Whole Year ,Arhar/Tur,1,985,392
Karnataka,Tumkur,26,30,2017,116,Whole Year ,Bajra,2,2604,1799
Karnataka,Tumkur,26,29,2018,122,Whole Year ,Banana,3,3044,130880
Karnataka,Tumkur,26,27,2000,114,Whole Year ,Cashewnut,4,10,5
Karnataka,Tumkur,26,29,2001,126,Whole Year ,Castor seed,5,7,3
Karnataka,Tumkur,26,31,2002,118,Whole Year ,Coconut ,6,725,8800
Karnataka,Tumkur,26,28,2003,128,Whole Year ,Coriander,7,52,21
Karnataka,Tumkur,26,27,2004,113,Whole Year ,Cotton(lint),8,785,2320
Karnataka,Tumkur,26,27,2005,112,Whole Year ,Dry chillies,9,379,202
Karnataka,Tumkur,26,30,2006,110,Whole Year ,Gram,28,6,1
Karnataka,Tumkur,26,26,2007,128,Whole Year ,Groundnut,10,68856,125139
Karnataka,Tumkur,26,27,2008,120,Whole Year ,Horse-gram,24,2278,1077
Karnataka,Tumkur,26,27,2009,117,Whole Year ,Jowar,11,578,549
Karnataka,Tumkur,26,28,2000,121,Whole Year ,Maize,12,511,2719
Karnataka,Tumkur,26,27,2001,117,Whole Year ,Moong(Green Gram),13,702,242
Karnataka,Tumkur,26,28,2002,124,Whole Year ,Onion,14,56,546
Karnataka,Tumkur,26,27,2003,124,Whole Year ,Potato,73,1,18
Karnataka,Tumkur,26,27,2004,124,Whole Year ,Ragi,15,1638,2699
Karnataka,Tumkur,26,25,2005,114,Whole Year ,Sesamum,23,1661,959
Karnataka,Tumkur,26,27,2006,111,Whole Year ,Sugarcane,16,24467,2292158
Karnataka,Tumkur,26,29,2007,115,Whole Year ,Sunflower,17,713,1504
Karnataka,Tumkur,26,30,2008,128,Whole Year ,Sweet potato,18,11,161
Karnataka,Tumkur,26,28,2009,111,Whole Year ,Tapioca,19,1989,93336
Karnataka,Tumkur,26,30,2000,113,Whole Year ,Tobacco,25,108,143
Karnataka,Tumkur,26,27,2001,113,Whole Year ,Turmeric,20,367,1860
Karnataka,Tumkur,26,31,2002,123,Whole Year ,Urad,21,4762,1743
Karnataka,Tumkur,26,27,2003,117,Kharif     ,Arhar/Tur,1,1335,268
Karnataka,Tumkur,26,31,2004,112,Kharif     ,Castor seed,5,6,14
Karnataka,Tumkur,26,31,2005,126,Kharif     ,Cotton(lint),8,1191,2544
Karnataka,Tumkur,26,27,2006,121,Kharif     ,Groundnut,10,62296,115184
Karnataka,Tumkur,26,27,2007,126,Kharif     ,Horse-gram,24,2233,1270
Karnataka,Tumkur,26,25,2008,130,Kharif     ,Maize,12,225,842
Karnataka,Tumkur,26,26,2009,119,Kharif     ,Moong(Green Gram),13,545,283
Karnataka,Tumkur,26,27,2000,118,Kharif     ,Ragi,15,1229,3409
Karnataka,Tumkur,26,29,2001,125,Kharif     ,Rice,0,125490,357692
Karnataka,Tumkur,26,27,2002,127,Kharif     ,Sunflower,17,321,614
Karnataka,Tumkur,26,30,2003,119,Kharif     ,Urad,21,4758,3184
Karnataka,Tumkur,26,28,2004,121,Rabi       ,Gram,28,3,1
Karnataka,Tumkur,26,27,2005,127,Whole Year ,Sugarcane,16,31435,2949680
Karnataka,Tumkur,26,27,2006,128,Kharif     ,Bajra,2,2178,3345
Karnataka,Tumkur,26,29,2007,118,Kharif     ,Cotton(lint),8,370,1056
Karnataka,Tumkur,26,30,2008,116,Kharif     ,Groundnut,10,32921,64381
Karnataka,Tumkur,26,29,2009,122,Kharif     ,Jowar,11,514,563
Karnataka,Tumkur,26,27,2009,114,Kharif     ,Maize,12,562,3193
Karnataka,Tumkur,26,29,2010,126,Kharif     ,Ragi,15,782,2062
Karnataka,Tumkur,26,31,2011,118,Kharif     ,Rice,0,103924,356196
Karnataka,Tumkur,26,28,2012,128,Rabi       ,Bajra,2,687,1892
Karnataka,Tumkur,26,27,2013,113,Rabi       ,Cotton(lint),8,391,1076
Karnataka,Tumkur,26,27,2014,112,Rabi       ,Groundnut,10,23360,89755
Karnataka,Tumkur,26,30,2015,110,Rabi       ,Jowar,11,76,126
Karnataka,Tumkur,26,26,2016,128,Rabi       ,Maize,12,491,3265
Karnataka,Tumkur,26,27,2017,120,Rabi       ,Ragi,15,1046,2654
Karnataka,Tumkur,26,27,2018,117,Rabi       ,Rapeseed &Mustard,38,3,1
Karnataka,Tumkur,26,28,2009,121,Whole Year ,Arecanut,40,5,12
Karnataka,Tumkur,26,27,2010,117,Whole Year ,Arhar/Tur,1,1339,1076
Karnataka,Tumkur,26,28,2011,124,Whole Year ,Banana,3,3205,140041
Karnataka,Tumkur,26,27,2012,124,Whole Year ,Cashewnut,4,7,2
Karnataka,Tumkur,26,27,2013,124,Whole Year ,Castor seed,5,6,2
Karnataka,Tumkur,26,25,2014,114,Whole Year ,Coconut ,6,803,13400000
Karnataka,Tumkur,26,27,2015,111,Whole Year ,Coriander,7,5,2
Karnataka,Tumkur,26,29,2016,115,Whole Year ,Dry chillies,9,481,210
Karnataka,Tumkur,26,30,2017,128,Whole Year ,Gram,28,4,3
Karnataka,Tumkur,26,28,2018,111,Whole Year ,Horse-gram,24,1881,1177
Karnataka,Tumkur,26,30,2009,113,Whole Year ,Moong(Green Gram),13,718,450
Karnataka,Tumkur,26,27,2010,113,Whole Year ,Onion,14,146,1392
Karnataka,Tumkur,26,31,2011,123,Whole Year ,Small millets,22,4472,5558
Karnataka,Tumkur,26,27,2012,117,Whole Year ,Sugarcane,16,37794,4411273
Karnataka,Tumkur,26,31,2013,112,Whole Year ,Sunflower,17,225,393
Karnataka,Tumkur,26,31,2014,126,Whole Year ,Sweet potato,18,18,369
Karnataka,Tumkur,26,27,2015,121,Whole Year ,Tapioca,19,2361,88922
Karnataka,Tumkur,26,27,2016,126,Whole Year ,Tobacco,25,27,77
Karnataka,Tumkur,26,25,2017,130,Whole Year ,Turmeric,20,1246,6826
Karnataka,Tumkur,26,26,2018,119,Whole Year ,Urad,21,14797,8469
Karnataka,Tumkur,26,27,2009,118,Kharif     ,Arhar/Tur,1,698,343
Karnataka,Tumkur,26,29,2010,125,Kharif     ,Castor seed,5,12,1.55
Karnataka,Tumkur,26,27,2011,127,Kharif     ,Cotton(lint),8,506,961
Karnataka,Tumkur,26,30,2012,119,Kharif     ,Groundnut,10,56302,119302
Karnataka,Tumkur,26,28,2013,121,Kharif     ,Horse-gram,24,1824,1168
Karnataka,Tumkur,26,27,2014,127,Kharif     ,Maize,12,579,1909
Karnataka,Tumkur,26,27,2015,128,Kharif     ,Moong(Green Gram),13,724,196
Karnataka,Tumkur,26,29,2016,118,Kharif     ,Ragi,15,1159,2806
Karnataka,Tumkur,26,30,2017,116,Kharif     ,Rice,0,91774,325511
Karnataka,Tumkur,26,29,2018,122,Kharif     ,Sunflower,17,174,251
Karnataka,Tumkur,26,27,2000,114,Kharif     ,Urad,21,8798,5158
Karnataka,Tumkur,26,29,2001,126,Whole Year ,Sugarcane,16,43477,4376790
Karnataka,Tumkur,26,31,2002,118,Kharif     ,Bajra,2,3194,4958
Karnataka,Tumkur,26,28,2003,128,Kharif     ,Castor seed,5,5,2
Karnataka,Tumkur,26,27,2004,113,Kharif     ,Cotton(lint),8,138,260
Karnataka,Tumkur,26,27,2005,112,Kharif     ,Groundnut,10,33481,73220
Karnataka,Tumkur,26,30,2006,110,Kharif     ,Horse-gram,24,936,710
Karnataka,Tumkur,26,26,2007,128,Kharif     ,Jowar,11,555,618
Karnataka,Tumkur,26,27,2008,120,Kharif     ,Maize,12,994,6498
Karnataka,Tumkur,26,27,2009,117,Kharif     ,Moong(Green Gram),13,587,330
Karnataka,Tumkur,26,28,2000,121,Kharif     ,Onion,14,35,407
Karnataka,Tumkur,26,27,2001,117,Kharif     ,Potato,73,1,18
Karnataka,Tumkur,26,28,2002,124,Kharif     ,Ragi,15,992,2714
Karnataka,Tumkur,26,27,2003,124,Kharif     ,Rice,0,82625,359403
Karnataka,Tumkur,26,27,2004,124,Kharif     ,Sunflower,17,115,208
Karnataka,Tumkur,26,25,2005,114,Kharif     ,Urad,21,5066,2533
Karnataka,Tumkur,26,27,2006,111,Rabi       ,Bajra,2,942,4600
Karnataka,Tumkur,26,29,2007,115,Rabi       ,Cotton(lint),8,157,357
Karnataka,Tumkur,26,30,2008,128,Rabi       ,Groundnut,10,24822,70357
Karnataka,Tumkur,26,28,2009,111,Rabi       ,Horse-gram,24,820,623
Karnataka,Tumkur,26,30,2000,113,Rabi       ,Jowar,11,234,504
Karnataka,Tumkur,26,27,2001,113,Rabi       ,Maize,12,697,3487
Karnataka,Tumkur,26,31,2002,123,Rabi       ,Moong(Green Gram),13,549,443
Karnataka,Tumkur,26,27,2003,117,Rabi       ,Onion,14,38,322
Karnataka,Tumkur,26,31,2004,112,Rabi       ,Potato,73,1,26
Karnataka,Tumkur,26,31,2005,126,Rabi       ,Ragi,15,2317,6495
Karnataka,Tumkur,26,27,2006,121,Rabi       ,Sunflower,17,230,358
Karnataka,Tumkur,26,27,2007,126,Rabi       ,Urad,21,6294,2874
Karnataka,Tumkur,26,25,2008,130,Whole Year ,Arecanut,40,5,6
Karnataka,Tumkur,26,26,2009,119,Whole Year ,Arhar/Tur,1,2057,2339
Karnataka,Tumkur,26,27,2000,118,Whole Year ,Banana,3,2972,169469
Karnataka,Tumkur,26,29,2001,125,Whole Year ,Coconut ,6,624,5000000
Karnataka,Tumkur,26,27,2002,127,Whole Year ,Coriander,7,12,4
Karnataka,Tumkur,26,30,2003,119,Whole Year ,Dry chillies,9,447,122
Karnataka,Tumkur,26,28,2004,121,Whole Year ,Small millets,22,4267,6258
Karnataka,Tumkur,26,27,2005,127,Whole Year ,Sugarcane,16,37783,3084592
Karnataka,Tumkur,26,27,2006,128,Whole Year ,Sweet potato,18,23,486
Karnataka,Tumkur,26,29,2007,118,Whole Year ,Tapioca,19,2404,89320
Karnataka,Tumkur,26,30,2008,116,Whole Year ,Tobacco,25,62,86
Karnataka,Tumkur,26,29,2009,122,Whole Year ,Turmeric,20,638,2559
Karnataka,Udupi,27,27,2009,114,Kharif     ,Banana,3,17010,685918
Karnataka,Udupi,27,29,2010,126,Kharif     ,Horse-gram,24,27,20
Karnataka,Udupi,27,31,2011,118,Kharif     ,Onion,14,1590,7683
Karnataka,Udupi,27,28,2012,128,Kharif     ,Sesamum,23,3464,1050
Karnataka,Udupi,27,27,2013,113,Kharif     ,Small millets,22,60,60
Karnataka,Udupi,27,27,2014,112,Whole Year ,Arhar/Tur,1,94,50
Karnataka,Udupi,27,30,2015,110,Whole Year ,Bajra,2,25201,51570
Karnataka,Udupi,27,26,2016,128,Whole Year ,Banana,3,9507,686640
Karnataka,Udupi,27,27,2017,120,Whole Year ,Cashewnut,4,600,370
Karnataka,Udupi,27,27,2018,117,Whole Year ,Castor seed,5,60,20
Karnataka,Udupi,27,28,2009,121,Whole Year ,Coriander,7,10889,2270
Karnataka,Udupi,27,27,2010,117,Whole Year ,Cotton(lint),8,17660,20790
Karnataka,Udupi,27,28,2011,124,Whole Year ,Dry chillies,9,20394,10610
Karnataka,Udupi,27,27,2012,124,Whole Year ,Dry ginger,72,5,160
Karnataka,Udupi,27,27,2013,124,Whole Year ,Gram,28,140,70
Karnataka,Udupi,27,25,2014,114,Whole Year ,Groundnut,10,1727,2960
Karnataka,Udupi,27,27,2015,111,Whole Year ,Jowar,11,8367,7600
Karnataka,Udupi,27,29,2016,115,Whole Year ,Maize,12,2106,950
Karnataka,Udupi,27,30,2017,128,Whole Year ,Moong(Green Gram),13,8082,3030
Karnataka,Udupi,27,28,2018,111,Whole Year ,Onion,14,1061,2770
Karnataka,Udupi,27,30,2009,113,Whole Year ,Pulses total,29,24295,10530
Karnataka,Udupi,27,27,2010,113,Whole Year ,Ragi,15,505,1270
Karnataka,Udupi,27,31,2011,123,Whole Year ,Rice,0,17907,78650
Karnataka,Udupi,27,27,2012,117,Whole Year ,Small millets,22,220,20
Karnataka,Udupi,27,31,2013,112,Whole Year ,Sugarcane,16,90,97000
Karnataka,Udupi,27,31,2014,126,Whole Year ,Sunflower,17,2541,1110
Karnataka,Udupi,27,27,2015,121,Whole Year ,Sweet potato,18,133,1930
Karnataka,Udupi,27,27,2016,126,Whole Year ,Tapioca,19,27,1010
Karnataka,Udupi,27,25,2017,130,Whole Year ,Total foodgrain,30,79127,151020
Karnataka,Udupi,27,26,2018,119,Whole Year ,Turmeric,20,6,60
Karnataka,Udupi,27,27,2009,118,Whole Year ,Urad,21,15325,7240
Karnataka,Udupi,27,29,2010,125,Kharif     ,Arhar/Tur,1,285,246
Karnataka,Udupi,27,27,2011,127,Kharif     ,Bajra,2,22867,48903
Karnataka,Udupi,27,30,2012,119,Kharif     ,Cotton(lint),8,16429,5218
Karnataka,Udupi,27,28,2013,121,Kharif     ,Groundnut,10,2820,4967
Karnataka,Udupi,27,27,2014,127,Kharif     ,Horse-gram,24,91,46
Karnataka,Udupi,27,27,2015,128,Kharif     ,Jowar,11,9322,10320
Karnataka,Udupi,27,29,2016,118,Kharif     ,Maize,12,3181,1435
Karnataka,Udupi,27,30,2017,116,Kharif     ,Moong(Green Gram),13,9787,3006
Karnataka,Udupi,27,29,2018,122,Kharif     ,Pulses total,29,34390,10806
Karnataka,Udupi,27,27,2000,114,Kharif     ,Ragi,15,498,1186
Karnataka,Udupi,27,29,2001,126,Kharif     ,Rice,0,22709,78052
Karnataka,Udupi,27,31,2002,118,Kharif     ,Sesamum,23,4245,1457
Karnataka,Udupi,27,28,2003,128,Kharif     ,Small millets,22,1200,1000
Karnataka,Udupi,27,27,2004,113,Kharif     ,Sunflower,17,3301,1604
Karnataka,Udupi,27,27,2005,112,Kharif     ,Total foodgrain,30,94011,15146
Karnataka,Udupi,27,30,2006,110,Kharif     ,Urad,21,22225,7045
Karnataka,Udupi,27,26,2007,128,Rabi       ,Gram,28,206,125
Karnataka,Udupi,27,27,2008,120,Whole Year ,Banana,3,9046,653338
Karnataka,Udupi,27,27,2009,117,Whole Year ,Cashewnut,4,494,101
Karnataka,Udupi,27,28,2000,121,Whole Year ,Castor seed,5,163,39
Karnataka,Udupi,27,27,2001,117,Whole Year ,Coriander,7,22361,4668
Karnataka,Udupi,27,28,2002,124,Whole Year ,Dry chillies,9,22270,11580
Karnataka,Udupi,27,27,2003,124,Whole Year ,Garlic,52,8,47
Karnataka,Udupi,27,27,2004,124,Whole Year ,Onion,14,2927,7634
Karnataka,Udupi,27,25,2005,114,Whole Year ,Sugarcane,16,31,3800
Karnataka,Udupi,27,27,2006,111,Whole Year ,Sweet potato,18,45,776
Karnataka,Udupi,27,29,2007,115,Whole Year ,Tapioca,19,4,148
Karnataka,Udupi,27,30,2008,128,Whole Year ,Turmeric,20,21,128
Karnataka,Udupi,27,28,2009,111,Kharif     ,Arhar/Tur,1,75,53
Karnataka,Udupi,27,30,2000,113,Kharif     ,Bajra,2,23516,34198
Karnataka,Udupi,27,27,2001,113,Kharif     ,Castor seed,5,103,31
Karnataka,Udupi,27,31,2002,123,Kharif     ,Cotton(lint),8,15107,9911
Karnataka,Udupi,27,27,2003,117,Kharif     ,Groundnut,10,2102,3844
Karnataka,Udupi,27,31,2004,112,Kharif     ,Horse-gram,24,27,13
Karnataka,Udupi,27,31,2005,126,Kharif     ,Jowar,11,8709,14603
Karnataka,Udupi,27,27,2006,121,Kharif     ,Korra,33,17,14
Karnataka,Udupi,27,27,2007,126,Kharif     ,Maize,12,6672,2982
Karnataka,Udupi,27,25,2008,130,Kharif     ,Moong(Green Gram),13,8173,2517
Karnataka,Udupi,27,26,2009,119,Kharif     ,Ragi,15,407,794
Karnataka,Udupi,27,27,2000,118,Kharif     ,Rice,0,16916,62747
Karnataka,Udupi,27,29,2001,125,Kharif     ,Sesamum,23,3548,924
Karnataka,Udupi,27,27,2002,127,Kharif     ,Sunflower,17,2959,1204
Karnataka,Udupi,27,30,2003,119,Kharif     ,Urad,21,18915,5448
Karnataka,Udupi,27,28,2004,121,Kharif     ,Varagu,39,4,4
Karnataka,Udupi,27,27,2005,127,Rabi       ,Gram,28,64,31
Karnataka,Udupi,27,27,2006,128,Whole Year ,Banana,3,17010,685918
Karnataka,Udupi,27,29,2007,118,Whole Year ,Cashewnut,4,1353,396
Karnataka,Udupi,27,30,2008,116,Whole Year ,Coriander,7,6717,2264
Karnataka,Udupi,27,29,2009,122,Whole Year ,Dry chillies,9,8334,3944
Karnataka,Udupi,27,27,2009,114,Whole Year ,Guar seed,35,131,1363
Karnataka,Udupi,27,29,2010,126,Whole Year ,Onion,14,1590,7683
